AOI,Country,Region,Site Name,City,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-01-11T03:57:36,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-01-24T04:06:53,-0.15060241,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-01-31T03:56:15,-0.09309576800000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-02-03T04:06:04,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-02-10T03:58:31,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-02-13T04:10:31,-0.051148999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-02-20T03:54:15,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-03-05T04:11:41,0.07051282099999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-03-12T03:59:39,0.07708665599999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-03-25T04:02:18,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-04-01T03:58:50,0.10748299300000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-04-14T04:11:42,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-04-21T04:02:03,0.13671275,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-05-04T04:12:03,0.06918714599999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-05-11T03:59:15,-0.056193353,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-05-24T04:12:40,-0.013654618,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-05-31T04:01:28,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-06-13T04:04:49,0.5575757579999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-06-20T03:57:28,0.40586565799999996,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-07-03T04:07:08,0.743379571,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-07-05T03:59:34,0.772647575,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-07-10T04:03:14,0.8141206679999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-07-18T04:05:56,0.878715244,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-07-23T04:10:32,0.875229358,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-07-25T03:58:51,0.835232669,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-07-30T03:58:16,0.8484778059999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-08-07T04:08:02,0.690307329,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-08-12T04:03:05,0.7976190479999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-08-14T03:58:45,0.79797515,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-08-19T04:03:26,0.75608705,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-08-27T04:11:59,0.785057213,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-09-01T04:10:16,0.650540927,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-09-08T03:57:37,0.547903171,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-09-16T04:05:58,0.6190476189999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-09-21T04:13:04,0.49452787,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-09-23T03:56:30,0.499146095,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-09-28T03:58:20,0.37988906299999997,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-10-06T04:02:25,0.23505823899999997,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-10-11T04:11:20,0.157606838,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-10-26T04:04:36,0.14361796599999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-10-31T04:05:22,0.085515936,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-11-02T03:55:16,0.073987278,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-11-07T03:55:55,0.086838535,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-11-15T04:09:01,0.078947368,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-11-20T04:11:59,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-11-22T03:56:53,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-11-25T04:07:10,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-11-27T03:57:19,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-12-02T04:02:53,0.066574202,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-12-05T04:07:40,0.08930075800000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-12-10T04:07:57,0.08124298,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-12-12T03:59:20,0.080973275,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-12-15T04:07:57,0.077844311,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-12-17T03:58:01,0.08318329099999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-12-22T04:00:36,0.087835355,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-12-25T04:08:01,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2017-12-30T04:08:03,0.0801828,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-01T03:57:53,0.027608253,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-04T04:07:55,0.030942012,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-06T03:57:48,-0.040209219,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-11T04:02:32,0.004760771,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-14T04:07:32,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-19T04:07:15,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-21T03:57:04,0.076835515,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-24T04:12:37,0.034941764,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-26T03:56:44,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-01-31T04:01:24,0.050664452,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-03T04:12:14,0.06601683700000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-08T04:05:40,0.070961718,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-10T03:56:14,0.081698181,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-13T04:12:54,0.10151380199999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-15T03:58:46,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-18T04:12:43,0.079314468,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-20T03:58:08,0.1080782,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-23T04:10:46,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-25T04:01:11,0.079334917,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-02-28T04:04:55,0.103847266,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-03-02T03:53:15,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-03-05T04:11:07,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-03-07T03:54:00,0.077439195,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-03-10T04:09:13,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-03-12T04:02:56,0.09212903199999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-03-15T04:09:20,0.09909281199999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-03-17T03:52:15,0.10657785199999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-03-20T04:07:40,0.110144928,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2018-03-22T03:56:28,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
