AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-01-12T00:00:00,0.674400913,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-01-24T00:00:00,0.72080639,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-01-29T00:00:00,1.055389222,/,/,1,/,high,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-02-05T00:00:00,0.707873716,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-02-08T00:00:00,0.948243608,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-02-17T00:00:00,0.802586535,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 DSC,/,E9,2020-02-18T00:00:00,1.065163168,/,/,1,/,high,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-03-05T00:00:00,1.074850299,/,/,1,/,high,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 DSC,/,E9,2020-03-17T00:00:00,1.265398739,/,/,1,/,high,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-03-21T00:00:00,1,/,/,1,/,normal,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
