AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"49.66214,18.439",CZ,,Nosovice,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-12-27T00:00:00,0.031651916,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0322329459545515,0.0227981706428029,0.0262355541375104,]",,,,Radar backscatter (normalized),,,AA,CZ7,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-02-14T00:00:00,0.032801976,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0462274566491089,0.0359169954787144,0.0401305610767387,]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-03-10T00:00:00,0.026357244,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0364502070830304,0.0311458365401213,0.0331167192173567,0.0291446831760414]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-03-22T00:00:00,0.02827483,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0371706366796068,0.0314702360170566,0.0334260718262924,0.0297260838370024]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-03-28T00:00:00,0.034546177,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0491247100450335,0.0364082663789401,0.0423046276352154,0.0304262402166387]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-03T00:00:00,0.028457713,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0430031233630545,0.0314557467743189,0.0384240030990235,0.0302947849958459]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-09T00:00:00,0.027880464,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0500725835640335,0.0354731699836691,0.0438077602008054,0.0288667809515298]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-15T00:00:00,0.030262165,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0415432051241861,0.0324862812579202,0.0371928756143635,0.0298299731386971]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-21T00:00:00,0.03134729,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0428153994337418,0.0320553113870044,0.0374444968850507,0.0298879305390969]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-27T00:00:00,0.028054336,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0449987033872151,0.040784956177127,0.0423343004875506,0.0304365522897238]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-03T00:00:00,0.031908031,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0428745919733766,0.0358674085769951,0.0384366329373681,0.0324836780450284]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-09T00:00:00,0.037488667,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0432912374502827,0.038291290212081,0.0401325214204761,0.0329741279909526]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-15T00:00:00,0.029525686,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0385478357665772,0.0295256862172897,0.0342970718848068,0.031119820792668]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-21T00:00:00,0.026345109,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0473914503623697,0.0322255248988791,0.0420406709593031,0.0273951969240507]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-27T00:00:00,0.026314796,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0501995703378947,0.0297508925888088,0.0388142196758835,0.0260681857030499]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-06-02T00:00:00,0.025544653,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0501302649539805,0.0327717776805172,0.0393149798203139,0.0253398729611414]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-06-14T00:00:00,0.024160171,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0406911533809197,0.0393187769314697,0.040038355640349,0.0279021579745431]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-06-20T00:00:00,0.034001651,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0479622998644458,0.0302203854982827,0.0383092777609075,0.0293477188716755]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-06-26T00:00:00,0.029881335,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0387614486700241,0.0371535229097172,0.0376923501297519,0.0317795775334702]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-07-02T00:00:00,0.031455747,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.049328737449465,0.0400589904327751,0.04432969476076,0.0304359989610246]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-07-08T00:00:00,0.029970915,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0439845344921631,0.0380627357601206,0.0405979572326825,0.0300426193340113]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-07-14T00:00:00,0.028701196,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.045258483736866,0.0391922322454977,0.0415093861701356,0.0277888659126135]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-07-20T00:00:00,0.024694487,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0415049600334712,0.0377050915833393,0.0399078578799123,0.0280309900855356]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-07-26T00:00:00,0.030697287,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.051121077611774,0.0308176841661151,0.0395415770740078,0.0295551299575262]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-08-01T00:00:00,0.033273616,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0452480637855548,0.0356451133426244,0.0398166299613062,0.0287688751969194]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-08-07T00:00:00,0.022335722,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0463126892491874,0.022480191163626,0.0316944834295614,0.0237649657285748]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-08-13T00:00:00,0.015685559,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0283857255868412,0.0201604397066436,0.0253395934309305,0.0188323142809228]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-08-31T00:00:00,0.018475662,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0377659140145266,0.0293562109619142,0.0326608049236005,0.0199117664909103]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-09-06T00:00:00,0.025574079,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0433012067738004,0.0265582833454668,0.0340357611041437,0.024204163089523]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-09-12T00:00:00,0.028562749,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0418890007002783,0.0281643673357755,0.0354036672240545,0.0245826131285564]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-09-18T00:00:00,0.019611012,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0382824743316823,0.0313978564827282,0.035705747071105,0.022691970250065]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-09-30T00:00:00,0.01990215,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0413904358845834,0.0367790070422386,0.0385728611292688,0.0222949167783532]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-10-06T00:00:00,0.027371588,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.04237405246788,0.034276778654645,0.0387230966717896,0.0231026920734993]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-10-12T00:00:00,0.022034338,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0363161666207505,0.0320331760085281,0.0347719978546311,0.0230494428040823]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-10-18T00:00:00,0.019742402,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0391651685591211,0.0330673962798845,0.036058126490159,0.0205535227195695]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-10-24T00:00:00,0.019883828,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.04682739513736,0.0314774831410132,0.0384377506358683,0.0246054337695722]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-10-30T00:00:00,0.034190071,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0517726029050642,0.0338376348861765,0.0402284750621658,0.0282641328455064]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-11-05T00:00:00,0.0307185,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0427464447492394,0.0313112207459949,0.037050450745519,0.0330986742184881]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-11-11T00:00:00,0.034387452,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0349462033726885,0.0319153785510076,0.0335301042631943,0.0325782230265219]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-11-17T00:00:00,0.032628717,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0434810476892727,0.0344349930763338,0.0397022730841268,0.032312938601101]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-11-23T00:00:00,0.029922646,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0470868892344273,0.0352776786618874,0.0403723641468057,0.0300608599056369]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-11-29T00:00:00,0.027631216,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0409166434829045,0.0370168961033235,0.0388894073472908,0.0325437683435484]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-12-05T00:00:00,0.040077443,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0436214401908049,0.0350428968264438,0.0389177915556874,0.0348858099633189]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-12-11T00:00:00,0.036948771,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0526623214893897,0.0322998124059563,0.0412144464528837,0.0361920866623942]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 48.783338, 11.407580 ",DE,,Ingolstadt,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-12-17T00:00:00,0.031550046,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0413332923666201,0.036182619073243,0.0386701760580361,]",,,,Radar backscatter (normalized),,,AA,DE4,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-01-06T00:00:00,0.027720432,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0308602897943606,0.0150868995924996,0.0224258795061087,]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-01-12T00:00:00,0.030803495,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0364837944295872,0.0237410542273496,0.0312739366753527,0.0319181749059531]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-01-18T00:00:00,0.037230597,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.033643409364323,0.0157942860773856,0.0262713973204413,0.0288167637924431]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-01-24T00:00:00,0.018416199,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0335737614242955,0.0217520403401952,0.0287263288441848,0.0276518104877039]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-02-11T00:00:00,0.027308635,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0256389361022429,0.017230584105672,0.0218944815698808,0.0249753291667988]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-02-17T00:00:00,0.029201153,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0271518859032726,0.023555916164694,0.0249097650877631,0.030367908749254]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-03-01T00:00:00,0.034593938,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0308389796225068,0.0160990407621571,0.0242396782329681,0.0276723846532849]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-03-07T00:00:00,0.019222063,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0304789498962798,0.0212520094327363,0.0269908277024832,0.0284287456543233]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-03-13T00:00:00,0.031470236,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0278997299740827,0.0237028189912978,0.0252598049248794,0.0257603921624695]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-03-19T00:00:00,0.026588877,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0308531847680638,0.0239552109711983,0.0268968416302643,0.0283062472422361]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-03-25T00:00:00,0.026859628,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0270022528688824,0.0186809948192775,0.0237054629160131,0.025384127129079]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-03-31T00:00:00,0.022703876,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0290201731938023,0.0223872113856834,0.0246551179377841,0.026378939484795]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-06T00:00:00,0.029573314,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0279447352859712,0.0237629306192763,0.0258058476564666,0.0292773780458811]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-12T00:00:00,0.035554944,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.03059849034655,0.0160140064834435,0.0253544979099846,0.0275047571530431]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-18T00:00:00,0.017386013,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0293426950395597,0.0156530870338115,0.0243608119336835,0.0272228668019129]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-24T00:00:00,0.028727643,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0258940510573923,0.0187542629121676,0.0217184044420234,0.0238002710103103]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-04-30T00:00:00,0.025287157,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0304859687418914,0.0227352639182341,0.026007997345685,0.0259076924757743]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-06T00:00:00,0.023708277,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0239331575640539,0.0193731392458196,0.0216877821063771,0.0236901326344019]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-12T00:00:00,0.022074964,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0302064717004684,0.0209749048797854,0.0250473680259032,0.0239602689723652]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-18T00:00:00,0.026097566,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.028556172713813,0.0252115763080741,0.0273562109799222,0.0254326710706784]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-24T00:00:00,0.028125484,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0328548886770973,0.0174542020879137,0.0262512339464967,0.0243923370571124]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-05-30T00:00:00,0.018953962,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0300884627664573,0.0209314830344745,0.026399095431378,0.0256306851760394]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-06-05T00:00:00,0.02981261,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0299226463660819,0.02209530495573,0.0249072756664657,0.0269850056929448]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-06-11T00:00:00,0.032188445,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0309029543251359,0.0251825671104259,0.0272829110018625,0.0303181613234797]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
" 50.2020105,16.255415 ",CZ,,Kvasiny,,Finished goods production: output inventory level,temporal variation of Sentinel-1 backscatter,,,E8,2021-06-17T00:00:00,0.028953429,"3-year statistics [max,min,2017-2019 7d mean,2020 7d mean] of the current date within the AOI",2017-2019,"[0.0251941667818704,0.0216920201906872,0.0234861268696892,0.0284525798744409]",,,,Radar backscatter (normalized),,,AA,CZ5,monthly
