AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-10-06T17:49:32,0.0612491406847484,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0652228842465639,0.044822904999662,0.0512624587446227,0.0569376502003192]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-10-12T17:48:43,0.0531740818827143,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0573455866545965,0.0492492929605027,0.0527286703652973,0.0571159413984446]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-10-18T17:49:32,0.056924601627871,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0604922864483851,0.0479954424931944,0.0517792934081744,0.0627658225165117]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-10-24T17:48:42,0.0781987840389497,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0539138070469785,0.0454883307338146,0.0510222223562256,0.0661506673706801]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-10-30T17:49:32,0.0633286164452198,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0561435668132982,0.0458352917438189,0.0521228590413643,0.0664456684082471]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-11-05T17:48:43,0.0578096047405718,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0580764417521312,0.0538393737984365,0.0543046796919115,0.0733311768838285]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-11-11T17:49:32,0.0988553094656939,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0623591231762627,0.0532843902041199,0.0573912327055731,0.0788214609776878]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-11-17T17:48:42,0.0797994687267976,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0662216503701762,0.0553477537457161,0.0591512319260417,0.077869621859418]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-11-23T17:49:32,0.0549540873857625,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0679516489481525,0.0541876104451626,0.0614566497682035,0.0809158829262902]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-11-29T17:48:42,0.10799409266631,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0682810199846873,0.0568591024698855,0.0607925691273412,0.0744755130800843]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-12-17T17:49:31,0.0604783591881801,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0595387894127685,0.0560015438761557,0.0598631693326672,0.0739803993368838]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-12-23T17:48:41,0.0534687461561608,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0629216351287986,0.0561953007700133,,]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-12-29T17:49:30,0.06714288529259521,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,,,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
